,_p,_v,_t
23626,5.9475,14.6,1589071038347
23627,5.9377,138.57,1589071038382
23628,5.9377,21.43,1589071038429
23629,5.9371,46.0,1589071038429
23630,5.937,32.57,1589071038429
23631,5.937,61.43,1589071038431
23632,5.9372,13.38,1589071038584
23633,5.937,130.22,1589071038584
23634,5.935,76.4,1589071038584
23635,5.935,20.0,1589071038615
23636,5.935,20.0,1589071038664
23637,5.935,50.0,1589071038677
23638,5.935,38.24,1589071038695
23639,5.947,9.59,1589071038718
23640,5.935,160.0,1589071038801
23641,5.935,100.0,1589071038803
23642,5.9321,100.0,1589071038835
23643,5.9321,87.86,1589071038930
23644,5.9321,76.64,1589071039029
23645,5.9321,25.82,1589071039030
23646,5.9304,47.54,1589071039030
23647,5.9304,37.73,1589071039030
23648,5.9302,38.91,1589071039030
23649,5.9302,76.64,1589071039035
23650,5.9302,44.45,1589071039037
23651,5.9289,38.91,1589071039037
23652,5.9289,23.36,1589071039043
23653,5.9289,76.64,1589071039045
23654,5.9289,3.36,1589071039051
23655,5.9288,28.32,1589071039288
23656,5.9288,20.0,1589071039289
23657,5.9288,5.0,1589071039308
23658,5.9288,21.68,1589071039308
23659,5.9288,28.32,1589071039309
23660,5.9447,65.34,1589071039433
23661,5.9288,60.0,1589071039471
23662,5.9288,7.27,1589071039550
23663,5.9285,2.28,1589071039550
23664,5.928,4.96,1589071039550
23665,5.9279,4.55,1589071039550
23666,5.9266,27.57,1589071039550
23667,5.9266,100.0,1589071039555
23668,5.9266,3.37,1589071039576
23669,5.9289,28.77,1589071039595
23670,5.9266,127.43,1589071039634
23671,5.9254,50.63,1589071039638
23672,5.9225,8.01,1589071039660
23673,5.9218,1.99,1589071039660
23674,5.9289,27.93,1589071039689
23675,5.9289,103.3,1589071039691
23676,5.9218,60.0,1589071039744
23677,5.9218,20.0,1589071039744
23678,5.9218,50.61,1589071039769
23679,5.9233,85.83,1589071039863
23680,5.9219,14.17,1589071039863
23681,5.9219,20.0,1589071039875
23682,5.9219,16.49,1589071039887
23683,5.9218,1.83,1589071039887
23684,5.9218,26.57,1589071039949
23685,5.9183,2.06,1589071039949
23686,5.9145,23.05,1589071039949
23687,5.9187,10.0,1589071040271
23688,5.9187,15.0,1589071040350
23689,5.9187,10.0,1589071040395
23690,5.9187,18.71,1589071040533
23691,5.9151,81.29,1589071040533
23692,5.9151,40.0,1589071040629
23693,5.9151,46.71,1589071040630
23694,5.914,3.29,1589071040630
23695,5.914,40.0,1589071040646
23696,5.9152,13.56,1589071040767
23697,5.914,57.75,1589071040767
23698,5.9117,28.69,1589071040767
23699,5.9117,20.0,1589071040803
23700,5.9118,35.0,1589071041096
23701,5.9118,20.0,1589071041101
23702,5.9119,80.0,1589071041107
23703,5.9314,38.16,1589071041315
23704,5.9117,100.0,1589071041347
23705,5.9117,51.31,1589071041372
23706,5.911,28.69,1589071041372
23707,5.911,20.0,1589071041378
23708,5.911,100.0,1589071041383
23709,5.9125,20.0,1589071041442
23710,5.9125,1.55,1589071041484
23711,5.911,81.49,1589071041484
23712,5.9104,16.58,1589071041484
23713,5.9304,17.12,1589071041619
23714,5.9111,98.15,1589071041619
23715,5.9112,10.0,1589071041817
23716,5.9084,10.0,1589071041937
23717,5.9297,28.73,1589071041937
23718,5.9092,19.7,1589071042165
23719,5.9084,0.3,1589071042165
23720,5.9092,1.88,1589071042325
23721,5.9288,56.25,1589071042332
23722,5.9288,30.39,1589071042402
23723,5.9303,52.53,1589071042402
23724,5.9286,30.39,1589071042450
23725,5.9108,3.35,1589071042725
23726,5.9115,50.69,1589071042789
23727,5.9123,15.0,1589071043033
23728,5.9123,18.53,1589071043040
23729,5.9117,19.56,1589071043040
23730,5.9295,13.56,1589071043107
23731,5.9298,35.8,1589071043107
23732,5.9292,0.57,1589071043276
23733,5.9298,3.44,1589071043347
23734,5.9304,40.54,1589071043418
23735,5.931,79.52,1589071043418
23736,5.9291,3.38,1589071043626
23737,5.9291,81.72,1589071043642
23738,5.9321,7.5,1589071043689
23739,5.9332,142.5,1589071043689
23740,5.9325,3.38,1589071044008
23741,5.9325,3.38,1589071044442
23742,5.9325,42.16,1589071044533
23743,5.9327,4.92,1589071044750
23744,5.9201,50.0,1589071045278
23745,5.9205,50.0,1589071045292
23746,5.9205,35.76,1589071045296
23747,5.9201,24.24,1589071045296
23748,5.9205,35.19,1589071045455
23749,5.9328,3.38,1589071045499
23750,5.9199,10.0,1589071045629
23751,5.9325,5.62,1589071045740
23752,5.9204,17.43,1589071045770
23753,5.9204,20.0,1589071045804
23754,5.9197,20.0,1589071046026
23755,5.9273,86.8,1589071046098
23756,5.9271,2.02,1589071046152
23757,5.9273,3.38,1589071046259
23758,5.9273,28.82,1589071046269
23759,5.9273,12.26,1589071046311
23760,5.9189,10.0,1589071046334
23761,5.9273,38.63,1589071046398
23762,5.919,15.0,1589071046422
23763,5.9273,60.57,1589071046553
23764,5.9275,138.43,1589071046553
23765,5.9192,25.03,1589071046553
23766,5.9275,1.84,1589071046555
23767,5.9192,25.03,1589071046571
23768,5.9275,45.44,1589071046614
23769,5.9201,48.18,1589071046729
23770,5.9201,51.82,1589071046732
23771,5.9204,83.25,1589071046748
23772,5.9202,4.43,1589071046748
23773,5.9202,12.32,1589071046751
23774,5.9208,20.23,1589071046836
23775,5.9313,64.14,1589071046938
23776,5.9307,21.95,1589071047044
23777,5.9303,42.88,1589071047144
23778,5.9303,7.2,1589071047152
23779,5.9212,82.37,1589071047162
23780,5.9209,1.84,1589071047162
23781,5.9209,82.37,1589071047162
23782,5.9209,166.58,1589071047165
23783,5.921,5.06,1589071047186
23784,5.9295,187.22,1589071047342
23785,5.929,28.92,1589071047579
23786,5.9217,35.2,1589071047584
23787,5.929,44.85,1589071047600
23788,5.9291,81.15,1589071047600
23789,5.9289,12.23,1589071047645
23790,5.9305,45.15,1589071047669
23791,5.9333,123.19,1589071047669
23792,5.9333,25.0,1589071047683
23793,5.9333,22.41,1589071048065
23794,5.925,10.01,1589071048208
23795,5.9369,50.53,1589071048229
23796,5.94,1.54,1589071048229
23797,5.9262,5.01,1589071048387
23798,5.9262,8.34,1589071048389
23799,5.9398,3.37,1589071048767
23800,5.9398,15.11,1589071048851
23801,5.9468,3.37,1589071049062
23802,5.9342,34.93,1589071049426
23803,5.9352,86.84,1589071049587
23804,5.9349,13.16,1589071049587
23805,5.9459,3.69,1589071049926
23806,5.9459,13.33,1589071050006
23807,5.9463,14.23,1589071050423
23808,5.9375,76.38,1589071050430
23809,5.9373,20.26,1589071050430
23810,5.9465,86.07,1589071050472
23811,5.9377,3.35,1589071050668
23812,5.9378,3.34,1589071050671
23813,5.9378,25.11,1589071050672
23814,5.9378,38.51,1589071050705
23815,5.9466,80.05,1589071050755
23816,5.9468,100.0,1589071050800
23817,5.9468,57.63,1589071050801
23818,5.9467,7.5,1589071050846
23819,5.9472,7.5,1589071050903
23820,5.9482,1.61,1589071050999
23821,5.9482,21.93,1589071051048
23822,5.9393,16.7,1589071051152
23823,5.9395,100.0,1589071051257
23824,5.9401,6.7,1589071051841
23825,5.9385,20.0,1589071052192
23826,5.9385,15.0,1589071052335
23827,5.9385,38.71,1589071052350
23828,5.9385,7.28,1589071052476
23829,5.9383,86.79,1589071052476
23830,5.9383,5.93,1589071052476
23831,5.9384,43.82,1589071052632
23832,5.9383,56.18,1589071052632
23833,5.9384,7.25,1589071052833
23834,5.9383,92.75,1589071052833
23835,5.9383,22.47,1589071052905
23836,5.9376,125.19,1589071052992
23837,5.9369,7.5,1589071053028
23838,5.9355,100.71,1589071053042
23839,5.9355,84.83,1589071053081
23840,5.9335,100.0,1589071053098
23841,5.9336,5.75,1589071053233
23842,5.9335,25.0,1589071053239
23843,5.9333,8.56,1589071053293
23844,5.9288,7.5,1589071053413
23845,5.9287,12.5,1589071053413
23846,5.9287,22.88,1589071053421
23847,5.9286,47.12,1589071053421
23848,5.9286,120.88,1589071053449
23849,5.9333,34.65,1589071053560
23850,5.9268,100.0,1589071053581
23851,5.9268,100.0,1589071053768
23852,5.9265,37.66,1589071053982
23853,5.9265,100.0,1589071054003
23854,5.9265,23.34,1589071054050
23855,5.9205,0.48,1589071054050
23856,5.9205,2.43,1589071054050
23857,5.9204,3.79,1589071054050
23858,5.9194,3.27,1589071054050
23859,5.9194,16.18,1589071054051
23860,5.9352,28.72,1589071054076
23861,5.9183,20.0,1589071054093
23862,5.9188,5.0,1589071054268
23863,5.9336,100.0,1589071054277
23864,5.9338,80.12,1589071054277
23865,5.9343,19.67,1589071054277
23866,5.9291,5.0,1589071054409
23867,5.9291,100.0,1589071054553
23868,5.9291,40.0,1589071054618
23869,5.9292,11.72,1589071054817
23870,5.9313,86.47,1589071054907
23871,5.9292,3.37,1589071054939
23872,5.9292,28.1,1589071054998
23873,5.931,76.29,1589071055023
23874,5.9313,50.0,1589071055051
23875,5.9308,12.65,1589071055058
23876,5.9313,12.35,1589071055058
23877,5.9313,50.0,1589071055063
23878,5.9313,22.02,1589071055064
23879,5.9313,75.0,1589071055065
23880,5.9311,12.65,1589071055080
23881,5.9313,221.97,1589071055080
23882,5.93,6.07,1589071055209
23883,5.93,40.25,1589071055219
23884,5.9293,29.14,1589071055253
23885,5.9343,3.37,1589071055282
23886,5.9343,34.78,1589071055331
23887,5.9295,30.16,1589071055416
23888,5.9352,19.45,1589071055424
23889,5.9295,15.07,1589071055430
23890,5.939,184.12,1589071055458
23891,5.9297,15.02,1589071055503
23892,5.9388,16.7,1589071055550
23893,5.9389,13.47,1589071055581
23894,5.9386,16.72,1589071055658
23895,5.9384,12.07,1589071055733
23896,5.9384,16.74,1589071055733
23897,5.9383,13.92,1589071055762
23898,5.9384,57.27,1589071055762
23899,5.9304,84.27,1589071055781
23900,5.9299,15.73,1589071055781
23901,5.9384,13.92,1589071055861
23902,5.9379,72.61,1589071055983
23903,5.938,5.49,1589071055983
23904,5.9311,50.0,1589071056026
23905,5.9311,32.32,1589071056027
23906,5.931,17.68,1589071056027
23907,5.9377,80.72,1589071056093
23908,5.9378,219.28,1589071056093
23909,5.931,4.52,1589071056163
23910,5.9309,95.48,1589071056163
23911,5.9378,94.09,1589071056198
23912,5.9389,616.48,1589071056315
23913,5.931,100.0,1589071056323
23914,5.9395,38.01,1589071056334
23915,5.9313,100.0,1589071056385
23916,5.9391,67.9,1589071056509
23917,5.9314,83.83,1589071056533
23918,5.9295,16.17,1589071056533
23919,5.9391,6.43,1589071056602
23920,5.9391,4.82,1589071056714
23921,5.9317,40.0,1589071056729
23922,5.9391,3.37,1589071056851
23923,5.9319,59.01,1589071056866
23924,5.9318,40.99,1589071056866
23925,5.9391,68.44,1589071056913
23926,5.9325,69.37,1589071057019
23927,5.9321,30.63,1589071057019
23928,5.9397,3.37,1589071057109
23929,5.933,11.48,1589071057168
23930,5.9327,88.52,1589071057168
23931,5.9321,100.0,1589071057314
23932,5.9321,13.4,1589071057530
23933,5.9448,3.37,1589071057531
23934,5.9448,80.44,1589071057532
23935,5.9452,37.06,1589071057532
23936,5.9453,9.32,1589071057532
23937,5.9454,50.0,1589071057532
23938,5.9455,161.0,1589071057532
23939,5.9459,23.84,1589071057532
23940,5.9371,100.0,1589071058097
23941,5.9458,3.37,1589071058393
23942,5.9376,30.0,1589071058608
23943,5.9458,5.0,1589071058851
23944,5.9458,73.6,1589071058896
23945,5.9459,125.08,1589071058896
23946,5.9459,3.37,1589071058960
23947,5.938,35.0,1589071059000
23948,5.9459,39.55,1589071059008
23949,5.9487,23.64,1589071059261
23950,5.949,3.37,1589071059318
23951,5.949,804.54,1589071059335
23952,5.9494,68.77,1589071059384
23953,5.9551,3.37,1589071059474
23954,5.9392,15.08,1589071059529
23955,5.9442,6.41,1589071059800
23956,5.9447,20.0,1589071059880
23957,5.9442,61.15,1589071060532
23958,5.9442,20.0,1589071060732
23959,5.9442,1.46,1589071060767
23960,5.9441,48.54,1589071060767
23961,5.9441,20.0,1589071060770
23962,5.9443,45.0,1589071061037
23963,5.9445,18.66,1589071061266
23964,5.9444,31.34,1589071061266
23965,5.9444,13.39,1589071061274
23966,5.9527,84.72,1589071061316
23967,5.9447,10.0,1589071061439
23968,5.9449,73.79,1589071061589
23969,5.9447,16.21,1589071061589
23970,5.9447,19.23,1589071061595
23971,5.9482,28.87,1589071061855
23972,5.9444,100.0,1589071061882
23973,5.9482,198.9,1589071061989
23974,5.9445,90.0,1589071062032
23975,5.9445,12.28,1589071062187
23976,5.9444,57.17,1589071062187
23977,5.9441,30.55,1589071062187
23978,5.9481,26.24,1589071062283
23979,5.9441,23.18,1589071062453
23980,5.9441,5.0,1589071062525
23981,5.9481,8.16,1589071062557
23982,5.944,35.0,1589071062603
23983,5.9442,9.99,1589071062728
23984,5.9442,25.0,1589071062760
23985,5.9453,40.63,1589071063026
23986,5.9453,22.07,1589071063086
23987,5.9453,35.65,1589071063133
23988,5.9442,100.0,1589071063445
23989,5.9482,37.75,1589071063501
23990,5.953,108.35,1589071064191
23991,5.9532,133.37,1589071064223
23992,5.9576,3.36,1589071064274
23993,5.96,3.36,1589071064656
23994,5.96,1.82,1589071064888
23995,5.9602,79.81,1589071064888
23996,5.9602,1.82,1589071064902
23997,5.9605,1.54,1589071064902
23998,5.9602,19.35,1589071064998
23999,5.9605,58.1,1589071065020
24000,5.9605,100.36,1589071065020
24001,5.9624,3.36,1589071065189
24002,5.9624,196.64,1589071065242
24003,5.9632,161.0,1589071065330
24004,5.9537,10.0,1589071065439
24005,5.9682,1.82,1589071065474
24006,5.9682,3.36,1589071065546
24007,5.9682,3.32,1589071065618
24008,5.9549,28.51,1589071065622
24009,5.9568,30.0,1589071066509
24010,5.9568,25.0,1589071066758
24011,5.9675,3.35,1589071066930
24012,5.9572,15.0,1589071067066
24013,5.9675,21.93,1589071067096
24014,5.9572,60.0,1589071067231
24015,5.9572,7.96,1589071067233
24016,5.9569,42.04,1589071067233
24017,5.9569,35.88,1589071067239
24018,5.9571,22.6,1589071067816
24019,5.9601,25.0,1589071068319
24020,5.9601,1.83,1589071068334
24021,5.96,15.36,1589071068334
24022,5.9676,8.2,1589071068359
24023,5.9601,4.47,1589071068455
24024,5.96,15.53,1589071068455
24025,5.9675,21.97,1589071068672
24026,5.96,75.57,1589071068686
24027,5.9677,33.53,1589071069080
24028,5.9601,19.01,1589071069674
24029,5.96,229.75,1589071069674
24030,5.957,26.96,1589071069674
24031,5.9569,63.32,1589071069674
24032,5.9568,306.71,1589071069687
24033,5.9669,3.35,1589071070256
24034,5.9669,23.84,1589071070326
24035,5.9673,3.35,1589071070474
24036,5.9673,82.07,1589071070728
24037,5.9673,37.85,1589071070891
24038,5.9676,779.71,1589071070910
24039,5.9688,6.27,1589071070965
24040,5.9691,21.96,1589071071086
24041,5.9691,757.51,1589071071087
24042,5.9712,3.35,1589071071185
24043,5.9712,44.52,1589071071206
24044,5.9721,35.1,1589071071231
24045,5.9721,36.18,1589071071255
24046,5.9721,707.8,1589071071290
24047,5.9754,3.35,1589071071657
24048,5.9755,21.95,1589071071680
24049,5.9755,139.05,1589071071883
24050,5.9755,101.13,1589071071920
24051,5.9761,180.0,1589071071949
24052,5.9831,31.75,1589071072587
24053,5.9832,110.25,1589071072587
24054,5.9832,3.35,1589071072679
24055,5.9832,3.35,1589071072982
24056,5.9832,23.06,1589071072987
24057,5.9832,92.35,1589071073193
24058,5.9834,3.35,1589071073362
24059,5.9834,23.65,1589071073368
24060,5.9853,161.0,1589071073593
24061,5.976,28.0,1589071073904
24062,5.9909,21.95,1589071074699
24063,5.9919,6.09,1589071075114
24064,5.9923,15.83,1589071075114
24065,5.9818,5.0,1589071075707
24066,5.9844,24.4,1589071075783
24067,5.9819,5.93,1589071075783
24068,5.9845,25.0,1589071075868
24069,5.9845,24.4,1589071075871
24070,5.9845,20.0,1589071075875
24071,5.9845,13.26,1589071075876
24072,5.9819,1.57,1589071075876
24073,5.9817,25.0,1589071075897
24074,5.9817,5.37,1589071075907
24075,5.9816,41.78,1589071075907
24076,5.9819,30.37,1589071075950
24077,5.9819,13.25,1589071075950
24078,5.9819,27.98,1589071075953
24079,5.9819,14.46,1589071075988
24080,5.9788,7.5,1589071075988
24081,5.9779,0.06,1589071075988
24082,5.9814,185.26,1589071076147
24083,5.9816,15.87,1589071076219
24084,5.978,5.0,1589071076238
24085,5.978,11.16,1589071076265
24086,5.9779,20.84,1589071076265
24087,5.9729,13.0,1589071076265
24088,5.9736,20.9,1589071076536
24089,5.973,13.49,1589071076536
24090,5.9729,63.97,1589071076536
24091,5.9729,91.03,1589071076536
24092,5.9725,30.97,1589071076536
24093,5.9725,34.39,1589071076536
24094,5.9725,56.64,1589071076537
24095,5.9715,27.43,1589071076537
24096,5.9714,70.93,1589071076537
24097,5.9896,79.34,1589071076567
24098,5.9901,5.63,1589071076567
24099,5.9749,70.93,1589071077356
24100,5.9856,23.28,1589071077423
24101,5.9895,21.94,1589071077720
24102,5.9895,3.34,1589071077872
24103,5.9895,35.04,1589071077894
24104,5.9894,13.49,1589071078025
24105,5.9902,50.0,1589071078031
24106,5.9902,70.0,1589071078033
24107,5.99,29.97,1589071078041
24108,5.9919,3.34,1589071078097
24109,5.9922,49.53,1589071078393
24110,5.9922,406.81,1589071078434
24111,5.9925,7.5,1589071078463
24112,5.9938,615.69,1589071078582
24113,5.9938,50.0,1589071078585
24114,5.9959,3.34,1589071078589
24115,5.9959,156.66,1589071078622
24116,5.9999,7.5,1589071078691
24117,6.0,191.79,1589071078691
24118,5.999,21.91,1589071079116
24119,5.999,3.34,1589071079262
24120,5.999,134.75,1589071079492
24121,6.0,3.34,1589071079973
24122,6.0,111.0,1589071080052
24123,6.0001,99.9,1589071080052
24124,6.0013,28.65,1589071080052
24125,5.9956,4.21,1589071080121
24126,5.9956,17.13,1589071080143
24127,5.9999,93.46,1589071080332
24128,6.0029,161.0,1589071080332
24129,6.0037,36.77,1589071080332
24130,6.0037,36.0,1589071080509
24131,5.9991,40.0,1589071080540
24132,5.996,50.0,1589071080687
24133,6.0035,21.97,1589071080722
24134,5.9962,35.0,1589071080847
24135,5.9965,78.07,1589071081060
24136,5.9964,21.93,1589071081060
24137,6.0029,16.95,1589071081240
24138,6.0029,34.28,1589071081241
24139,6.003,101.13,1589071081241
24140,6.0046,173.43,1589071081241
24141,6.0096,30.22,1589071081241
24142,6.0097,20.94,1589071081241
24143,6.0128,9.14,1589071081487
24144,6.0097,21.93,1589071081522
24145,5.9979,2.3,1589071081537
24146,5.9983,82.15,1589071081632
24147,5.9979,17.85,1589071081632
24148,6.0088,3.33,1589071081870
24149,6.0087,80.4,1589071081951
24150,6.0088,101.13,1589071081969
24151,6.0041,2.2,1589071082150
24152,6.0072,20.0,1589071082579
24153,6.0078,8.32,1589071082770
24154,6.0078,5.01,1589071082775
24155,6.0164,48.75,1589071082998
24156,6.0164,21.92,1589071083100
24157,6.0164,3.47,1589071083128
24158,6.0166,49.86,1589071083128
24159,6.0168,4.56,1589071083133
24160,6.017,44.02,1589071083135
24161,6.0174,98.09,1589071083145
24162,6.0165,3.33,1589071083158
24163,6.0173,12.87,1589071083234
24164,6.0174,79.37,1589071083272
24165,6.0189,161.0,1589071083413
24166,6.0189,8.43,1589071083446
24167,6.0125,4.99,1589071083483
24168,6.0189,77.33,1589071083491
24169,6.0188,49.84,1589071083644
24170,6.0188,1.82,1589071083725
24171,6.0222,20.14,1589071083725
24172,6.0222,2.53,1589071083864
24173,6.0222,3.32,1589071084078
24174,6.0222,134.01,1589071084096
24175,6.0271,3.32,1589071084398
24176,6.0265,25.89,1589071084451
24177,6.0265,5.37,1589071084477
24178,6.0144,10.63,1589071084477
24179,6.0271,21.99,1589071084531
24180,6.0271,38.81,1589071084545
24181,6.0235,100.0,1589071084739
24182,6.0144,27.75,1589071084757
24183,6.015,8.34,1589071084981
24184,6.0165,6.66,1589071085248
24185,6.0285,3.25,1589071085903
24186,6.0284,29.93,1589071085931
24187,6.0299,3.32,1589071085995
24188,6.03,76.02,1589071086189
24189,6.0341,2.3,1589071086215
24190,6.0383,1.02,1589071086215
24191,6.0378,21.96,1589071086762
24192,6.0373,21.92,1589071087130
24193,6.0381,10.8,1589071087533
24194,6.0383,11.16,1589071087533
24195,6.0443,31.98,1589071087589
24196,6.0444,115.9,1589071087589
24197,6.0444,20.0,1589071087661
24198,6.0444,40.0,1589071087743
24199,6.0442,48.85,1589071087882
24200,6.0442,1.61,1589071088172
24201,6.0442,10.0,1589071088353
24202,6.0441,43.98,1589071088791
24203,6.0303,16.99,1589071088977
24204,6.0303,20.0,1589071089007
24205,6.0303,4.54,1589071089098
24206,6.0303,3.87,1589071089132
24207,6.0294,11.66,1589071089132
24208,6.0294,50.0,1589071089134
24209,6.0294,16.85,1589071089554
24210,6.0289,29.43,1589071089554
24211,6.0283,53.72,1589071089554
24212,6.0283,169.41,1589071089648
24213,6.0263,126.0,1589071089648
24214,6.026,7.5,1589071089648
24215,6.0251,30.83,1589071089648
24216,6.025,200.0,1589071089648
24217,6.0237,124.0,1589071089648
24218,6.0223,168.0,1589071089648
24219,6.0217,163.32,1589071089648
24220,6.0216,160.0,1589071089648
24221,6.0195,180.0,1589071089648
24222,6.0194,160.0,1589071089648
24223,6.0177,631.76,1589071089648
24224,6.0287,3.31,1589071089748
24225,6.0429,21.94,1589071089777
24226,6.0187,40.0,1589071089839
24227,6.0288,25.0,1589071089995
24228,6.0224,3.31,1589071090068
24229,6.0224,15.97,1589071090108
24230,6.0288,26.24,1589071090125
24231,6.0225,169.53,1589071090180
24232,6.0225,15.97,1589071090192
24233,6.0225,15.97,1589071090232
24234,6.0225,164.53,1589071090233
24235,6.0225,79.91,1589071090235
24236,6.0225,54.09,1589071090238
24237,6.0183,24.77,1589071090238
24238,6.0188,20.0,1589071090451
24239,6.0286,21.97,1589071090548
24240,6.0191,15.0,1589071090603
24241,6.028,14.32,1589071090806
24242,6.0275,22.0,1589071091114
24243,6.0178,5.0,1589071091207
24244,6.0181,108.75,1589071091576
24245,6.0226,2.51,1589071091709
24246,6.0148,16.7,1589071091764
24247,6.0148,15.0,1589071091817
24248,6.0148,47.09,1589071092030
24249,6.0247,1.61,1589071092056
24250,6.015,29.08,1589071092329
24251,6.0244,78.86,1589071092458
24252,6.0246,120.04,1589071092458
24253,6.0247,6.63,1589071092647
24254,6.0247,25.0,1589071092724
24255,6.0247,14.6,1589071092725
24256,6.0247,39.17,1589071092725
24257,6.0249,75.0,1589071092728
24258,6.0249,21.96,1589071092772
24259,6.0249,28.48,1589071092776
24260,6.0249,34.56,1589071092819
24261,6.0251,30.12,1589071092819
24262,6.0286,6.91,1589071092819
24263,6.0285,28.65,1589071092932
24264,6.0285,1.33,1589071093410
24265,6.0308,17.43,1589071093410
24266,6.031,4.11,1589071093410
24267,6.031,1.48,1589071093482
24268,6.033,160.0,1589071093482
24269,6.0356,21.43,1589071093482
24270,6.0356,3.82,1589071093535
24271,6.0355,160.0,1589071093758
24272,6.0355,34.16,1589071094073
24273,6.0356,57.81,1589071094073
24274,6.0356,19.47,1589071094184
24275,6.0356,86.09,1589071094306
24276,6.0356,14.6,1589071094574
24277,6.0366,10.45,1589071094604
24278,6.0407,145.42,1589071094847
24279,6.0319,7.5,1589071094897
24280,6.0269,0.81,1589071094897
24281,6.0407,125.0,1589071094964
24282,6.027,4.98,1589071095113
24283,6.0408,21.9,1589071095126
24284,6.0392,195.36,1589071095228
24285,6.0274,19.1,1589071095239
24286,6.0408,160.0,1589071095244
24287,6.0408,208.87,1589071095245
24288,6.0275,3.32,1589071095298
24289,6.0275,8.26,1589071095304
24290,6.0419,19.5,1589071095566
24291,6.0423,7.5,1589071095566
24292,6.0424,59.24,1589071095566
24293,6.0284,3.35,1589071095579
24294,6.0424,100.76,1589071095612
24295,6.0439,43.06,1589071095612
24296,6.0453,49.63,1589071095612
24297,6.0462,23.88,1589071095612
24298,6.042,6.03,1589071095642
24299,6.0489,4.98,1589071095781
24300,6.049,16.94,1589071095781
24301,6.049,134.88,1589071096354
24302,6.0493,8.79,1589071096354
24303,6.0493,28.75,1589071096605
24304,6.0493,31.26,1589071096737
24305,6.0507,13.27,1589071096780
24306,6.0507,47.68,1589071097374
24307,6.0409,29.52,1589071098149
24308,6.0501,25.63,1589071098254
24309,6.0503,3.44,1589071098254
24310,6.0441,160.0,1589071098339
24311,6.0412,34.79,1589071098360
24312,6.0412,83.09,1589071098629
24313,6.0482,21.96,1589071098837
24314,6.0484,21.95,1589071099157
24315,6.0457,58.57,1589071099847
24316,6.0459,100.0,1589071099847
24317,6.0465,4.55,1589071099847
24318,6.0377,5.06,1589071099911
24319,6.0448,49.67,1589071100141
24320,6.0448,10.33,1589071100603
24321,6.0356,7.5,1589071100636
24322,6.0296,25.0,1589071101021
24323,6.0296,20.0,1589071101049
24324,6.0296,40.2,1589071101134
24325,6.0291,50.0,1589071101134
24326,6.0291,25.0,1589071101136
24327,6.0291,11.07,1589071101209
24328,6.0295,83.61,1589071101264
24329,6.0291,9.39,1589071101264
24330,6.0291,6.93,1589071101293
24331,6.0291,13.07,1589071101337
24332,6.0294,16.02,1589071101410
24333,6.0291,49.59,1589071101410
24334,6.0291,2.95,1589071101439
24335,6.0251,3.31,1589071101611
24336,6.0251,10.0,1589071101705
24337,6.0251,166.69,1589071101742
24338,6.0252,23.81,1589071101793
24339,6.0397,21.94,1589071101848
24340,6.0206,30.85,1589071101911
24341,6.0205,19.15,1589071101911
24342,6.0392,85.68,1589071101950
24343,6.0394,10.93,1589071101950
24344,6.0211,16.16,1589071102085
24345,6.0211,3.32,1589071102106
24346,6.0211,1.64,1589071102419
24347,6.0206,13.38,1589071102419
24348,6.0205,24.98,1589071102419
24349,6.021,20.0,1589071102639
24350,6.021,50.0,1589071102645
24351,6.021,5.01,1589071102683
24352,6.0205,24.23,1589071102683
24353,6.0187,3.32,1589071102705
24354,6.0209,12.41,1589071102786
24355,6.0187,98.28,1589071102799
24356,6.0192,12.47,1589071102984
24357,6.0186,116.0,1589071103052
24358,6.0181,2.0,1589071103124
24359,6.0307,21.99,1589071103161
24360,6.0176,5.29,1589071103198
24361,6.0159,10.25,1589071103556
24362,6.0154,18.3,1589071103556
24363,6.0154,141.7,1589071103655
24364,6.0118,35.0,1589071103782
24365,6.0117,168.0,1589071104051
24366,6.0085,45.0,1589071104128
24367,6.0068,40.0,1589071104177
24368,6.0242,21.93,1589071104855
24369,6.0068,40.0,1589071104906
24370,6.0209,52.46,1589071105445
24371,6.0073,40.0,1589071105566
24372,6.0061,15.0,1589071105795
24373,6.0173,28.61,1589071106138
24374,6.0061,60.0,1589071106253
24375,6.0169,293.39,1589071106429
24376,6.0165,86.22,1589071106956
24377,6.0173,0.46,1589071107014
24378,6.0202,28.24,1589071107014
24379,6.0198,83.07,1589071107122
24380,6.0202,59.31,1589071107122
24381,6.0202,21.96,1589071107156
24382,6.0201,3.33,1589071107184
24383,6.0202,13.38,1589071107503
24384,6.0202,7.5,1589071107513
24385,6.0203,3.33,1589071107624
24386,6.0203,10.05,1589071107650
24387,6.0237,21.96,1589071107857
24388,6.0244,3.32,1589071108534
24389,6.0244,49.57,1589071108571
24390,6.0296,3.32,1589071108941
24391,6.0233,45.0,1589071109263
24392,6.0233,41.74,1589071109269
24393,6.0189,58.26,1589071109269
24394,6.0189,25.03,1589071109342
24395,6.0161,12.31,1589071109342
24396,6.019,50.0,1589071109423
24397,6.0164,25.0,1589071109579
24398,6.0164,20.0,1589071109586
24399,6.0164,7.02,1589071109592
24400,6.0162,10.15,1589071109752
24401,6.0154,10.15,1589071109901
24402,6.0271,4.52,1589071110138
24403,6.0119,7.5,1589071110161
24404,6.0118,8.31,1589071110161
24405,6.0096,19.27,1589071110161
24406,6.0096,45.0,1589071110186
