,_t,_o,_h,_l,_c,_v
70,1589073000000,0.19803000,0.19809000,0.19705000,0.19716000,641937.60000000
71,1589073060000,0.19701000,0.19771000,0.19695000,0.19729000,740861.30000000
72,1589073120000,0.19733000,0.19793000,0.19719000,0.19768000,231463.50000000
73,1589073180000,0.19768000,0.19791000,0.19750000,0.19786000,257861.40000000
74,1589073240000,0.19785000,0.19824000,0.19770000,0.19809000,488798.90000000
75,1589073300000,0.19814000,0.19829000,0.19771000,0.19777000,353568.30000000
76,1589073360000,0.19771000,0.19776000,0.19707000,0.19707000,514182.50000000
77,1589073420000,0.19718000,0.19759000,0.19716000,0.19742000,342557.10000000
78,1589073480000,0.19735000,0.19763000,0.19725000,0.19750000,256417.20000000
79,1589073540000,0.19742000,0.19752000,0.19727000,0.19731000,447289.20000000
80,1589073600000,0.19731000,0.19780000,0.19724000,0.19762000,332376.60000000
81,1589073660000,0.19772000,0.19797000,0.19757000,0.19797000,491977.50000000
82,1589073720000,0.19798000,0.19800000,0.19761000,0.19772000,229204.60000000
83,1589073780000,0.19770000,0.19813000,0.19769000,0.19813000,311120.80000000
84,1589073840000,0.19818000,0.19829000,0.19794000,0.19828000,226755.90000000
85,1589073900000,0.19828000,0.19871000,0.19820000,0.19865000,294482.20000000
86,1589073960000,0.19862000,0.19898000,0.19862000,0.19893000,208433.60000000
87,1589074020000,0.19895000,0.19905000,0.19863000,0.19869000,286856.70000000
88,1589074080000,0.19863000,0.19879000,0.19833000,0.19834000,187858.30000000
89,1589074140000,0.19824000,0.19873000,0.19807000,0.19856000,441647.20000000
90,1589074200000,0.19846000,0.19846000,0.19780000,0.19786000,281557.20000000
91,1589074260000,0.19789000,0.19792000,0.19706000,0.19749000,485341.10000000
92,1589074320000,0.19755000,0.19789000,0.19646000,0.19723000,1182281.60000000
93,1589074380000,0.19717000,0.19720000,0.19640000,0.19651000,362425.50000000
94,1589074440000,0.19667000,0.19751000,0.19663000,0.19745000,360974.20000000
95,1589074500000,0.19734000,0.19751000,0.19702000,0.19730000,138613.50000000
96,1589074560000,0.19724000,0.19743000,0.19712000,0.19731000,346253.70000000
97,1589074620000,0.19728000,0.19763000,0.19723000,0.19753000,474286.10000000
98,1589074680000,0.19748000,0.19768000,0.19733000,0.19768000,284045.00000000
99,1589074740000,0.19768000,0.19827000,0.19768000,0.19812000,169880.30000000
100,1589074800000,0.19819000,0.19829000,0.19789000,0.19801000,154999.20000000
101,1589074860000,0.19794000,0.19810000,0.19751000,0.19800000,378258.20000000
102,1589074920000,0.19800000,0.19800000,0.19769000,0.19781000,388302.60000000
103,1589074980000,0.19781000,0.19781000,0.19734000,0.19749000,333324.70000000
104,1589075040000,0.19758000,0.19758000,0.19732000,0.19746000,191671.10000000
105,1589075100000,0.19741000,0.19741000,0.19684000,0.19694000,386449.60000000
106,1589075160000,0.19698000,0.19711000,0.19557000,0.19572000,1056969.60000000
107,1589075220000,0.19572000,0.19608000,0.19476000,0.19584000,1318580.50000000
108,1589075280000,0.19586000,0.19641000,0.19571000,0.19614000,559371.60000000
109,1589075340000,0.19614000,0.19632000,0.19576000,0.19598000,518608.80000000
110,1589075400000,0.19607000,0.19670000,0.19600000,0.19670000,372296.20000000
