,_t,_o,_h,_l,_c,_v
2162,1589494800000,2.54960000,2.55220000,2.54930000,2.55220000,3552.16000000
2163,1589494860000,2.55200000,2.55200000,2.54760000,2.54770000,477.14000000
2164,1589494920000,2.54940000,2.54940000,2.54770000,2.54770000,29.20000000
2165,1589494980000,2.54770000,2.54770000,2.54710000,2.54710000,192.48000000
2166,1589495040000,2.54730000,2.54730000,2.54730000,2.54730000,33.81000000
2167,1589495100000,2.54710000,2.54710000,2.54710000,2.54710000,207.82000000
2168,1589495160000,2.54610000,2.54640000,2.54320000,2.54450000,1638.22000000
2169,1589495220000,2.54460000,2.54560000,2.54400000,2.54500000,567.96000000
2170,1589495280000,2.54490000,2.54490000,2.54460000,2.54460000,217.43000000
2171,1589495340000,2.54280000,2.54310000,2.53820000,2.53960000,4009.98000000
2172,1589495400000,2.54210000,2.55230000,2.54210000,2.55210000,1756.08000000
2173,1589495460000,2.54940000,2.55370000,2.54930000,2.55090000,1641.00000000
2174,1589495520000,2.55000000,2.55090000,2.54900000,2.54900000,1470.99000000
2175,1589495580000,2.55000000,2.55000000,2.54890000,2.54890000,468.84000000
2176,1589495640000,2.54800000,2.54800000,2.54470000,2.54560000,1139.80000000
2177,1589495700000,2.54690000,2.54690000,2.54600000,2.54600000,52.05000000
2178,1589495760000,2.54820000,2.54890000,2.54680000,2.54680000,785.11000000
2179,1589495820000,2.54570000,2.54580000,2.54560000,2.54560000,152.55000000
2180,1589495880000,2.54380000,2.54430000,2.54380000,2.54430000,641.43000000
2181,1589495940000,2.54600000,2.54750000,2.54600000,2.54750000,23.52000000
2182,1589496000000,2.54750000,2.54750000,2.54750000,2.54750000,0.00000000
2183,1589496060000,2.54770000,2.55370000,2.54770000,2.55370000,5582.20000000
2184,1589496120000,2.55370000,2.55370000,2.55370000,2.55370000,0.00000000
2185,1589496180000,2.55370000,2.55430000,2.55150000,2.55180000,621.55000000
2186,1589496240000,2.55180000,2.55400000,2.54920000,2.54920000,196.13000000
2187,1589496300000,2.54920000,2.54920000,2.54920000,2.54920000,198.68000000
2188,1589496360000,2.54840000,2.54840000,2.54800000,2.54800000,391.64000000
2189,1589496420000,2.54790000,2.55000000,2.54750000,2.55000000,5181.41000000
2190,1589496480000,2.54810000,2.55030000,2.54810000,2.55030000,177.77000000
2191,1589496540000,2.55000000,2.55000000,2.54910000,2.54950000,89.98000000
2192,1589496600000,2.54820000,2.54820000,2.54820000,2.54820000,79.56000000
2193,1589496660000,2.55000000,2.55080000,2.55000000,2.55080000,19.50000000
2194,1589496720000,2.55070000,2.55070000,2.55070000,2.55070000,12.02000000
2195,1589496780000,2.55070000,2.55080000,2.55070000,2.55080000,79.56000000
2196,1589496840000,2.55060000,2.55060000,2.55020000,2.55020000,132.85000000
2197,1589496900000,2.55020000,2.55020000,2.55020000,2.55020000,398.00000000
2198,1589496960000,2.55060000,2.55070000,2.54810000,2.54810000,617.94000000
2199,1589497020000,2.55000000,2.55000000,2.55000000,2.55000000,125.00000000
2200,1589497080000,2.54820000,2.54860000,2.54700000,2.54860000,1323.55000000
2201,1589497140000,2.54760000,2.54930000,2.54760000,2.54770000,701.26000000
2202,1589497200000,2.54770000,2.54850000,2.54730000,2.54730000,578.55000000
2203,1589497260000,2.54730000,2.55000000,2.54730000,2.55000000,628.59000000
2204,1589497320000,2.55120000,2.55120000,2.55120000,2.55120000,78.48000000
2205,1589497380000,2.55110000,2.55110000,2.54770000,2.54770000,655.10000000
2206,1589497440000,2.54990000,2.54990000,2.54260000,2.54470000,13046.89000000
2207,1589497500000,2.54320000,2.54770000,2.54320000,2.54770000,2752.32000000
